Date,Open,High,Low,Close,Adj Close,Volume
2009-04-24,21.571369,22.831469,21.176291,22.677593,9.495376,9668756
2009-04-27,22.207657,23.105944,21.808418,22.777405,9.537167,8592945
2009-04-28,22.415594,22.702547,20.793686,21.941498,9.187163,19698383
2009-04-29,22.374006,22.748293,22.132799,22.615213,9.469257,10119287
2009-04-30,23.072674,23.455278,22.457182,22.577785,9.453587,10094776
2009-05-04,22.931276,23.239023,22.482134,22.997816,9.629458,5937474
2009-05-05,22.914642,23.779659,22.898006,23.234865,9.728713,7986282
2009-05-06,23.234865,24.14563,23.226547,23.417849,9.805328,8392116
2009-05-07,23.688168,24.128994,22.748293,23.006134,9.632937,9740207
2009-05-08,23.051882,23.488548,22.540356,23.006134,9.632937,7401889
2009-05-11,22.898006,23.02277,22.053783,22.286673,9.331693,7387568
2009-05-12,21.958134,22.577785,21.301052,21.708609,9.089651,9101053
2009-05-13,21.958134,22.049625,20.777052,20.897655,8.750095,9138084
2009-05-14,20.793686,21.009941,20.294638,20.935083,8.765767,7122464
2009-05-15,21.126385,21.180449,20.436035,20.831116,8.722234,7781679
2009-05-18,20.835274,21.500671,20.756258,21.122227,8.844125,10986481
2009-05-19,21.20956,22.191023,21.188766,21.567211,9.030447,15882729
2009-05-20,21.708609,22.32826,21.662863,22.107847,9.256816,9684370
2009-05-21,21.850004,22.012196,20.964193,21.026575,8.804075,7449701
2009-05-22,21.188766,21.350958,20.436035,20.793686,8.706562,7049285
2009-05-25,20.835274,20.88102,20.020161,20.660606,8.650842,3807353
2009-05-26,20.502575,21.654545,19.945305,21.492353,8.999103,9384939
2009-05-27,21.725243,22.153593,21.596323,21.89991,9.169751,8798020
2009-05-28,21.542259,21.775148,20.826956,21.217876,8.884175,7727766
2009-05-29,21.642069,21.829212,21.334322,21.500671,9.002584,8224771
2009-06-01,22.136957,23.48023,22.132799,23.309723,9.760056,10212839
2009-06-02,23.001976,23.704802,22.88553,23.239023,9.730453,8341001
2009-06-03,23.288929,23.388739,22.141117,22.415594,9.385674,6304239
2009-06-04,22.294991,23.05604,22.220133,22.752451,9.52672,7546473
2009-06-05,22.665117,23.492706,22.523722,23.064358,9.657319,7788337
2009-06-08,22.706705,22.877214,22.053783,22.290833,9.333434,7635081
2009-06-09,22.290833,22.49877,21.633751,21.97061,9.199353,7451594
2009-06-10,22.411434,22.9895,22.290833,22.56115,9.446621,6996844
2009-06-11,22.623531,23.363787,22.49877,23.164165,9.699109,5856603
2009-06-12,22.997816,23.71312,22.997816,23.126738,9.683437,7445842
2009-06-15,22.931276,23.072674,21.417498,21.621275,9.053083,10923424
2009-06-16,21.733561,21.783466,21.005781,21.496513,9.000845,7126224
2009-06-17,21.34264,21.517307,20.357019,20.764574,8.694373,10020925
2009-06-18,20.793686,21.184608,20.236416,20.872702,8.739647,9163252
2009-06-19,20.643972,20.88102,20.182352,20.31959,8.508051,19327279
2009-06-22,20.502575,20.760416,20.18651,20.25305,8.480192,11622603
2009-06-23,20.29048,21.259464,19.986891,20.872702,8.739647,10771946
2009-06-24,20.960035,21.500671,20.643972,21.380068,8.952086,6549932
2009-06-25,21.334322,21.367592,20.386129,21.113909,8.840643,5485810
2009-06-26,21.521465,21.874958,21.321846,21.450768,8.981689,7799883
2009-06-29,21.450768,22.078735,21.292734,21.891594,9.166268,4623808
2009-06-30,21.99972,22.03299,21.292734,21.44245,8.978208,4869844
2009-07-01,21.44245,22.166071,21.384228,21.995562,9.209801,4789165
2009-07-02,21.858322,21.949816,20.777052,20.777052,8.699596,7616356
2009-07-03,20.826956,21.043209,20.469305,20.789528,8.704823,4979576
2009-07-06,20.460987,20.585749,20.049273,20.431875,8.555068,5602989
2009-07-07,20.602385,21.009941,20.045113,20.128288,8.427953,6733930
2009-07-08,20.11997,20.28632,19.55854,19.670828,8.236408,7853661
2009-07-09,19.978575,20.494257,19.899557,20.194828,8.455814,6695855
2009-07-10,20.095018,20.602385,19.924509,20.157398,8.440142,5883102
2009-07-13,20.053431,21.425814,20.036797,21.37591,8.950346,8172862
2009-07-14,21.500671,22.207657,21.226194,21.99972,9.211541,7161177
2009-07-15,22.166071,23.280611,22.107847,23.180801,9.706075,11160643
2009-07-16,23.164165,23.862835,23.039404,23.604994,9.883689,8892039
2009-07-17,23.704802,24.287025,23.675692,24.079088,10.082197,8516362
2009-07-20,24.436741,24.927471,24.303661,24.790234,10.379964,8428781
2009-07-21,24.719534,25.33087,24.245438,25.26017,10.57673,9237175
2009-07-22,25.035599,25.231058,24.561502,24.985693,10.461805,7713270
2009-07-23,24.948265,25.875664,24.719534,25.775854,10.792653,8585935
2009-07-24,25.659409,26.782269,25.559599,26.037853,10.902356,9056201
2009-07-27,26.532743,26.532743,25.102139,25.401567,10.635937,8547303
2009-07-28,25.526329,25.78417,24.786074,25.027281,10.479219,6567997
2009-07-29,24.952423,26.657507,24.80271,26.166775,10.956338,14347209
2009-07-30,26.620077,26.998522,25.804964,26.566013,11.123502,7784681
2009-07-31,26.44957,27.314587,26.44957,27.00684,11.308082,8315419
2009-08-03,26.948618,28.171286,26.832172,27.92592,11.692912,10898601
2009-08-04,27.946714,28.237825,26.936132,28.138016,11.78172,7798947
2009-08-05,27.988302,28.271095,27.106649,27.227253,11.400372,7174398
2009-08-06,27.347857,27.738777,26.848808,27.114967,11.353358,4456114
2009-08-07,27.114967,28.146334,26.524426,27.930079,11.694654,6904625
2009-08-10,27.239729,27.306269,26.586807,26.898712,11.262808,6566344
2009-08-11,26.990206,27.39776,26.017059,26.274902,11.001611,6969307
2009-08-12,26.116871,26.628395,25.863188,26.44957,11.074746,4488773
2009-08-13,26.582649,27.264683,26.283218,26.9403,11.280222,5380151
2009-08-14,27.07338,27.343699,26.457886,26.624235,11.147882,4605265
2009-08-17,26.324806,26.549379,25.468107,25.734266,10.77524,6635800
2009-08-18,25.8216,26.108553,25.285124,25.875664,10.834444,4175022
2009-08-19,25.384932,25.846552,25.12709,25.667727,10.747381,4334235
2009-08-20,26.154299,26.773951,26.066965,26.603441,11.139176,4911728
2009-08-21,26.283218,27.480936,26.158457,27.414396,11.478732,8205821
2009-08-24,27.447666,27.726301,26.927824,27.189823,11.3847,4299470
2009-08-25,26.823854,27.680555,26.823854,27.364491,11.457836,4933660
2009-08-26,27.04011,27.647285,26.798903,26.9403,11.280222,4765482
2009-08-27,26.782269,27.181507,25.825758,26.208363,10.973753,5798574
2009-08-28,26.491156,26.865442,26.258266,26.586807,11.132212,5606436
2009-08-31,26.24579,26.362236,25.900616,26.224997,10.980717,3658315
2009-09-01,26.549379,26.624235,25.476423,25.493059,10.674243,6292724
2009-09-02,25.201948,25.451471,24.63636,25.073027,10.498372,7895127
2009-09-03,25.584553,25.72179,25.031441,25.19363,10.54887,7110441
2009-09-04,25.497217,26.782269,25.451471,26.474522,11.085195,10691467
2009-09-07,26.80722,27.310429,26.657507,27.077538,11.337684,5302409
2009-09-08,27.239729,27.59738,26.532743,26.778109,11.21231,5529430
2009-09-09,26.590965,27.759571,26.44957,27.705507,11.600621,9117691
2009-09-10,27.971666,28.187922,27.414396,27.772047,11.628485,7214596
2009-09-11,27.863541,28.179604,27.447666,27.867699,11.668533,4942431
2009-09-14,27.530842,27.842737,27.069214,27.780365,11.631968,5875160
2009-09-15,27.780365,27.813635,27.169031,27.539158,11.530972,6098467
2009-09-16,27.797001,28.711922,27.655603,28.337637,11.865305,8334232
2009-09-17,28.861637,28.861637,27.880175,28.100588,11.766047,7258976
2009-09-18,28.154652,28.395859,27.813635,27.813635,11.645898,21621421
2009-09-21,27.747095,27.921762,27.248047,27.497572,11.513558,5549122
2009-09-22,27.622334,28.566366,27.60154,28.445763,11.910575,6323282
2009-09-23,28.321001,28.645382,28.038206,28.221191,11.816545,6217467
2009-09-24,28.108896,28.815891,27.751253,28.029888,11.736446,7385692
2009-09-25,28.321001,28.603794,27.867699,27.996618,11.722515,5317765
2009-09-28,27.863541,28.62043,27.285475,28.62043,11.98371,6269659
2009-09-29,28.695288,28.761827,28.379223,28.528938,11.945402,4229840
2009-09-30,28.711922,28.820049,27.930079,28.61627,11.98197,9407005
2009-10-01,28.695288,28.820049,27.780365,27.780365,11.631968,8897434
2009-10-02,27.406078,28.12554,27.164871,27.268841,11.417786,8171339
2009-10-05,27.214777,27.360332,26.782269,27.156553,11.37077,6042460
2009-10-06,27.198141,28.071478,27.081697,28.071478,11.753856,7540889
2009-10-07,28.108896,28.312683,27.614016,27.884333,11.6755,4800781
2009-10-08,28.48735,28.761827,28.329317,28.707764,12.020278,8146524
2009-10-09,28.6537,29.11116,28.491508,28.882421,12.09341,8735417
2009-10-12,28.778461,29.057096,28.649542,28.944811,12.119536,8292175
2009-10-13,28.695288,28.903225,28.321001,28.674484,12.006346,5611150
2009-10-14,28.778461,29.298296,28.62043,29.194336,12.224012,13183903
2009-10-15,29.11116,29.427225,28.961447,29.190178,12.222272,9074664
2009-10-16,29.235924,30.213226,29.119478,29.24424,12.244909,12222105
2009-10-19,29.618526,31.48996,29.568623,31.290339,13.101633,16861307
2009-10-20,31.356878,31.51907,30.533449,30.76218,12.88049,10709243
2009-10-21,30.708117,31.136465,29.963701,30.920212,12.946658,8686399
2009-10-22,30.566719,30.803766,30.150845,30.550083,12.791682,6553402
2009-10-23,30.882784,31.365196,30.658211,30.670687,12.842178,5714931
2009-10-26,30.899418,31.074085,29.680908,29.801512,12.478245,6525795
2009-10-27,30.109259,30.142529,28.820049,29.165224,12.211823,10455644
2009-10-28,28.815891,28.986399,26.915348,27.626492,11.567538,17587846
2009-10-29,27.522524,28.986399,27.160713,28.765985,12.044658,11222324
2009-10-30,28.61627,29.206812,27.364491,27.514206,11.520524,9643307
2009-11-02,27.198141,27.780365,27.164871,27.480936,11.506595,7019788
2009-11-03,26.90703,27.160713,26.075283,26.262426,10.996387,11893114
2009-11-04,27.189823,27.439348,26.9403,27.085855,11.341166,9589479
2009-11-05,26.682459,27.339539,26.453728,27.164871,11.374251,8239969
2009-11-06,27.114967,28.009094,26.861277,27.622334,11.565795,8710288
2009-11-09,28.029888,28.354271,27.801159,28.233667,11.82177,5108756
2009-11-10,28.12554,28.770144,27.975817,28.142176,11.783461,7422492
2009-11-11,28.441605,28.845001,28.362589,28.628748,11.987193,5431712
2009-11-12,28.628748,28.915701,28.345953,28.345953,11.868786,5380912
2009-11-13,28.071478,28.612112,27.955032,28.528938,11.945402,6126264
2009-11-16,28.790937,30.026083,28.790937,29.784876,12.47128,11255505
2009-11-17,29.764084,29.976177,29.410589,29.448019,12.330232,5424896
2009-11-18,29.651796,30.250654,29.601892,29.926273,12.530481,6687457
2009-11-19,29.818146,29.934591,29.269194,29.369003,12.297149,5295095
2009-11-20,29.622686,29.793194,28.944811,29.090359,12.180476,7424503
2009-11-23,29.443859,29.942907,29.443859,29.668432,12.422523,4638216
2009-11-24,29.319098,30.030243,29.240082,29.477131,12.342422,5046678
2009-11-25,29.859734,30.042719,29.289988,29.718336,12.443419,5073509
2009-11-26,29.423065,29.527035,28.12554,28.366747,11.877492,10331260
2009-11-27,27.530842,28.986399,27.4643,28.799255,12.058587,8569282
2009-11-30,28.736876,29.069574,27.418554,28.046524,11.743409,8950686
2009-12-01,28.362589,29.27751,28.275255,29.198494,12.225755,6169744
2009-12-02,29.11116,29.751606,29.057096,29.260876,12.251873,6186865
2009-12-03,29.618526,30.034401,29.377319,29.497923,12.351128,5158610
2009-12-04,29.181858,30.275606,29.127796,29.868052,12.506106,5527480
2009-12-07,29.664272,30.491861,29.468813,30.263123,12.671527,5607402
2009-12-08,29.984495,30.545918,29.098684,29.406431,12.312821,6334914
2009-12-09,29.319098,29.618526,28.695288,28.994717,12.140429,4556128
2009-12-10,28.986399,29.285828,28.6537,29.131954,12.197894,4760152
2009-12-11,29.235924,29.60605,29.11116,29.265034,12.253613,5152521
2009-12-14,29.527035,30.063513,29.489607,29.922106,12.528738,5884778
2009-12-15,30.150845,30.342148,29.884686,30.242336,12.662824,5273082
2009-12-16,30.358782,31.024179,30.175798,30.874466,12.927504,5885419
2009-12-17,30.670687,30.841196,30.204908,30.566719,12.798647,5959308
2009-12-18,30.670687,31.111513,30.545918,30.562559,12.796905,13673531
2009-12-21,30.716433,30.920212,30.175798,30.770496,12.88397,4722369
2009-12-22,30.832878,31.148943,30.649895,31.024179,12.990189,3541738
2009-12-23,31.173895,31.502436,30.849512,31.123989,13.031981,2565789
2009-12-28,31.348562,31.45669,31.028339,31.315292,13.112082,1906180
2009-12-29,31.440054,31.51907,31.240435,31.315292,13.112082,2524989
2009-12-30,31.198847,31.361038,30.683165,30.965958,12.965813,1678546
2010-01-04,30.974276,31.269547,30.741386,31.232117,13.077257,4417005
2010-01-05,31.190531,31.240435,30.666529,30.974276,12.969296,4685893
2010-01-06,30.932688,31.049131,30.458591,30.982594,12.972776,4346902
2010-01-07,30.649895,30.733068,30.23402,30.541767,12.788197,7727686
2010-01-08,30.708117,30.899418,30.142529,30.720592,12.863073,5816450
2010-01-11,30.932688,31.331926,30.812077,30.941006,12.955364,5026976
2010-01-12,31.057449,31.107355,30.075989,30.175798,12.634963,6020881
2010-01-13,29.942907,30.263123,29.614368,30.096783,12.601877,5987956
2010-01-14,30.441957,30.936848,30.329672,30.85783,12.920537,7185287
2010-01-15,30.774656,30.99091,30.204908,30.350466,12.708097,7483027
2010-01-18,30.421164,30.982594,30.150845,30.870308,12.92576,3943211
2010-01-19,30.483543,30.666529,29.718336,30.533449,12.784717,8553798
2010-01-20,30.313036,30.375418,29.385637,29.60605,12.396402,6975881
2010-01-21,29.859734,30.084305,28.849159,28.911541,12.105605,7031873
2010-01-22,28.612112,28.828367,27.676397,28.429129,11.903611,10772837
2010-01-25,27.913445,28.341793,27.626492,27.863541,11.666794,7048017
2010-01-26,27.56827,28.237825,27.198141,28.16297,11.792168,7909179
2010-01-27,27.826111,27.934238,27.119125,27.385284,11.466543,10121164
2010-01-28,27.884333,28.113064,26.882078,26.882078,11.255844,8530357
2010-01-29,27.322905,28.254461,27.193983,27.801159,11.640675,9381738
2010-02-01,27.447666,28.067318,27.410236,27.921762,11.691169,5937804
2010-02-02,27.876017,28.179604,27.381126,28.083954,11.759083,6480997
2010-02-03,28.246143,29.069574,28.19208,28.562208,11.959332,11225516
2010-02-04,28.691128,28.849159,27.455982,27.530842,11.52749,8040789
2010-02-05,27.705507,27.705507,26.624235,26.882078,11.255844,11479798
2010-02-08,27.272999,27.896811,27.110807,27.705507,11.600621,9627443
2010-02-09,27.921762,28.150494,27.43103,27.717983,11.605845,6327449
2010-02-10,27.797001,28.366747,27.730459,27.971666,11.712067,6096862
2010-02-11,28.16297,28.196239,26.832172,27.256365,11.412562,8505875
2010-02-12,27.389444,27.618174,26.399664,26.998522,11.3046,9953549
2010-02-15,27.07338,27.539158,26.516109,26.624235,11.147882,4809511
2010-02-16,26.823854,27.189823,26.466204,27.127443,11.358582,6837162
2010-02-17,27.535,27.838587,27.364491,27.480936,11.506595,7466415
2010-02-18,27.485086,27.742935,24.890041,26.195887,10.968528,37633309
2010-02-19,25.950521,26.882078,25.700996,26.865442,11.248878,15616289
2010-02-22,27.114967,27.131601,26.087759,26.116871,10.935442,8884034
2010-02-23,26.353918,26.532743,25.78417,25.992107,10.883203,8211088
2010-02-24,26.158457,26.191727,25.310076,25.738424,10.776982,10291275
2010-02-25,25.576235,25.975473,25.039757,25.243534,10.569766,8526172
2010-02-26,25.414043,25.859028,25.168678,25.501377,10.677726,6665114
2010-03-01,25.908934,26.237473,25.563759,26.071123,10.916286,5954218
2010-03-02,26.116871,26.665823,25.983789,26.41214,11.059077,5875083
2010-03-03,26.187569,26.823854,26.129347,26.574331,11.126987,6303886
2010-03-04,26.403824,26.861277,26.258266,26.541061,11.113054,6137694
2010-03-05,26.624235,27.530842,26.620077,27.43519,11.487436,8307973
2010-03-08,27.422714,27.614016,27.223095,27.455982,11.496143,5850737
2010-03-09,27.364491,27.43519,26.823854,27.252205,11.410819,5701795
2010-03-10,27.306269,27.668079,27.098331,27.543318,11.532712,4605151
2010-03-11,27.352007,27.913445,27.343699,27.605698,11.558831,4644075
2010-03-12,27.614016,27.942556,27.472618,27.892651,11.67898,6619016
2010-03-15,27.988302,28.142176,27.705507,27.722143,11.607589,5215917
2010-03-16,27.946714,28.499826,27.876017,28.370907,11.879234,6022912
2010-03-17,28.691128,28.778461,28.221191,28.570524,11.962815,6498048
2010-03-18,28.570524,28.928177,28.420811,28.811731,12.06381,6127508
2010-03-19,28.778461,29.019669,28.499826,28.591318,11.971522,15091837
2010-03-22,28.441605,28.745192,28.212873,28.612112,11.980229,6183317
2010-03-23,28.68697,28.899065,28.366747,28.6537,11.997642,5526158
2010-03-24,28.736876,28.815891,28.100588,28.68697,12.011575,6514359
2010-03-25,28.803413,29.269194,28.695288,29.123636,12.194412,7286396
2010-03-26,28.990559,29.393955,28.932335,29.094526,12.182221,5594493
2010-03-29,29.335733,29.547829,28.986399,29.069574,12.171774,5265106
2010-03-30,29.348209,29.402271,28.562208,28.745192,12.035952,5555404
2010-03-31,28.886589,29.107002,28.637066,28.990559,12.138688,5794333
2010-04-01,29.177702,29.518717,29.161066,29.448019,12.330232,5326645
2010-04-06,29.543671,29.80983,29.323256,29.531193,12.365058,6540119
2010-04-07,29.60605,29.818146,29.344049,29.460495,12.335458,5915008
2010-04-08,29.356518,29.410589,28.936495,29.260876,12.251873,4877122
2010-04-09,29.527035,29.680908,29.198494,29.410589,12.314563,4141127
2010-04-12,29.676748,29.726654,29.190178,29.452177,12.331972,3313919
2010-04-13,29.468813,29.984495,29.094526,29.942907,12.537451,8406294
2010-04-14,30.150845,30.562559,29.942907,30.500179,12.770783,8556837
2010-04-15,30.608307,30.691481,30.100941,30.537607,12.786458,6065674
2010-04-16,30.554243,31.090719,30.192432,30.392052,12.725512,13006659
2010-04-19,30.350466,30.575035,30.042719,30.19659,12.643668,5485820
2010-04-20,32.271801,32.637772,32.005642,32.438152,13.582238,21536473
2010-04-21,32.488056,32.687675,31.922466,31.98069,13.390691,9103037
2010-04-22,31.989008,32.404881,31.373514,31.481642,13.181734,10289186
2010-04-23,31.781071,32.529644,31.45253,32.330025,13.536963,8818560
2010-04-26,32.654404,32.870659,32.230213,32.829071,13.745919,6109069
2010-04-27,32.654404,33.186722,31.548182,31.548182,13.209596,11270719
2010-04-28,31.535706,31.756119,30.624941,31.410942,13.152135,11253951
2010-04-29,31.481642,32.438152,31.340244,32.267635,13.510839,10026080
2010-04-30,32.271801,32.687675,31.91415,32.284279,13.517807,8254337
2010-05-03,31.864244,32.296753,31.668783,32.117928,13.448156,4379169
2010-05-04,32.330025,32.342491,30.774656,31.082401,13.014565,10424839
2010-05-05,31.373514,31.373514,30.446115,30.79129,12.892676,10267829
2010-05-06,30.641577,31.38599,30.466909,30.716433,12.861334,11110267
2010-05-07,30.150845,30.741386,29.360685,29.818146,12.485209,17436644
2010-05-10,30.566719,31.614721,30.466909,31.614721,13.237456,13173302
2010-05-11,31.053291,32.221897,30.916054,32.151199,13.462088,8821219
2010-05-12,31.897514,33.411297,31.664625,33.09523,13.857361,11948347
2010-05-13,33.436249,34.554939,33.286533,34.409393,14.407619,9549715
2010-05-14,34.101646,34.417709,33.390503,33.748154,14.13075,12817235
2010-05-17,33.444565,34.550789,33.278217,34.172344,14.308362,8664919
2010-05-18,34.367805,34.866852,33.997677,34.862694,14.597422,8505891
2010-05-19,34.434345,34.808632,33.140976,33.436249,14.00015,14015849
2010-05-20,33.768948,33.802216,31.082401,31.939102,13.373279,15908368
2010-05-21,31.731165,32.396564,30.866148,32.296753,13.523032,14423365
2010-05-24,32.438152,32.54628,31.09487,32.0098,13.402881,5490735
2010-05-25,30.99091,31.240435,30.500179,30.932688,12.951881,8500915
2010-05-26,31.190531,32.330025,31.190531,31.806023,13.317555,8830980
2010-05-27,32.105453,33.419613,32.105453,33.215836,13.907863,8877496
2010-05-28,33.72736,33.831329,33.22831,33.519421,14.034978,7249439
2010-05-31,33.561008,34.164028,33.52774,34.101646,14.278764,3132623
2010-06-01,33.893707,34.459297,33.286533,34.093327,14.275277,7219108
2010-06-02,33.685772,34.093327,33.249096,33.914501,14.200401,5713537
2010-06-03,34.725456,34.925076,34.205612,34.317902,14.369308,6360351
2010-06-04,34.559109,34.6506,33.16177,33.58596,14.062839,7038857
2010-06-07,32.974628,33.777264,32.891445,33.336437,13.958359,5935657
2010-06-08,33.394661,33.610916,32.829071,33.469517,14.014083,6349429
2010-06-09,33.76479,34.974979,33.58596,34.883488,14.60613,9033239
2010-06-10,34.696346,36.376476,34.633965,35.977238,15.064094,10855201
2010-06-11,36.131111,36.497078,35.049839,35.544727,14.882996,8890262
2010-06-14,35.931492,36.064571,35.245296,35.365902,14.808117,6557404
2010-06-15,34.933392,35.590473,34.700504,35.20787,14.741949,6531202
2010-06-16,35.311836,35.432442,33.914501,34.21809,14.327517,10230184
2010-06-17,34.101646,35.299362,34.055901,35.195393,14.736727,7392947
2010-06-18,35.328465,36.089523,35.224506,35.864948,15.017077,13821534
2010-06-21,36.655109,37.258118,36.617683,37.01276,15.497682,5985920
2010-06-22,36.721649,37.008602,36.376476,36.987808,15.487234,5449291
2010-06-23,36.53035,37.133366,36.41806,36.555302,15.306137,5509631
2010-06-24,37.004444,37.170795,35.973076,36.118633,15.123298,6649589
2010-06-25,35.748505,35.748505,34.71714,34.945869,14.632249,8182101
2010-06-28,35.049839,36.064571,34.816948,35.96476,15.05887,5067052
2010-06-29,35.349266,35.528091,34.159866,34.334534,14.376274,6484192
2010-06-30,34.617329,35.34095,34.367805,34.866852,14.599164,6239649
2010-07-01,34.488407,34.78368,33.415455,33.619232,14.076769,7379863
2010-07-02,34.018471,34.509201,33.415455,33.502789,14.028012,4938626
2010-07-05,33.739838,33.976883,33.22831,33.22831,13.913087,3506490
2010-07-06,33.394661,34.891808,33.394661,34.276314,14.351896,5579925
2010-07-07,34.101646,34.929234,33.739838,34.887646,14.60787,5764301
2010-07-08,34.941711,35.20787,34.222248,34.584061,14.480753,6059834
2010-07-09,34.767044,34.91259,34.426025,34.629799,14.499906,4421733
2010-07-12,34.767044,34.891808,34.417709,34.571583,14.475527,3148241
2010-07-13,34.434345,36.434696,34.434345,36.434696,15.255637,8815193
2010-07-14,36.625999,36.996128,35.819202,36.218433,15.165085,5923823
2010-07-15,36.156063,36.892159,35.615425,35.99387,15.071056,6070065
2010-07-16,36.089523,37.179111,35.711079,35.806728,14.992699,10522984
2010-07-19,35.802563,35.952274,35.099743,35.457394,14.846431,4530628
2010-07-20,35.47403,35.661171,34.35117,34.450981,14.425033,6952137
2010-07-21,34.625648,34.974979,33.868755,34.064217,14.263091,5811481
2010-07-22,33.926979,35.357586,33.897869,35.149647,14.717572,5652579
2010-07-23,34.958347,35.619583,34.71714,35.336792,14.795932,4096581
2010-07-26,35.548885,35.910694,35.232822,35.894062,15.029267,3389795
2010-07-27,35.914856,36.081203,33.943615,34.384441,14.397171,11492625
2010-07-28,34.85022,34.91259,34.326218,34.488407,14.440701,5644618
2010-07-29,34.600693,35.024883,34.209774,34.463455,14.430259,5068424
2010-07-30,34.363647,34.658916,33.931129,34.413551,14.409358,4912610
2010-08-02,34.21809,34.588219,33.802216,34.434345,14.418067,6583415
2010-08-03,34.38028,35.020725,34.38028,34.933392,14.627024,6129507
2010-08-04,34.85022,35.016567,34.500885,34.667233,14.515579,5520009
2010-08-05,34.625648,35.30352,34.567425,35.037361,14.670556,5557866
2010-08-06,35.291046,35.557205,33.968567,34.072536,14.266573,5899648
2010-08-09,34.538315,34.929234,34.18066,34.90844,14.616574,3959843
2010-08-10,34.758724,34.758724,33.968567,34.28878,14.357114,4564541
2010-08-11,33.981041,34.076694,33.1992,33.427929,13.996668,5556654
2010-08-12,33.282375,33.602596,32.04723,32.496372,13.606612,9909706
2010-08-13,32.837391,33.190884,32.346661,32.558754,13.632736,5568117
2010-08-16,32.779167,33.386341,32.629452,33.232471,13.91483,5360984
2010-08-17,33.481995,34.18898,33.378025,34.143234,14.296176,6413934
2010-08-18,33.989361,34.18066,33.685772,33.789742,14.148164,4301525
2010-08-19,34.076694,34.28878,32.978786,33.17009,13.888708,6071705
2010-08-20,33.024532,33.22831,32.521324,32.629452,13.662334,5876405
2010-08-23,32.587864,32.883137,32.354977,32.562912,13.634475,3294132
2010-08-24,32.388245,32.479736,31.743643,32.155357,13.463829,4542114
2010-08-25,31.984848,32.288437,31.306974,31.851761,13.336709,5270721
2010-08-26,32.022278,32.134556,31.4858,31.677101,13.263577,4882664
2010-08-27,31.598085,31.94326,31.277863,31.94326,13.37502,5166814
2010-08-30,32.063866,32.292595,31.4151,31.710373,13.277506,2770409
2010-08-31,31.190531,31.905832,30.79545,31.905832,13.35935,6868875
2010-09-01,32.022278,33.677456,31.855928,33.648342,14.088959,9098171
2010-09-02,33.515255,34.450981,33.452885,34.101646,14.278764,6816507
2010-09-03,34.15155,35.128853,34.051743,34.646439,14.506872,7092217
2010-09-06,34.704655,34.816948,34.164028,34.309582,14.365828,3806245
2010-09-07,34.093327,34.401073,33.810535,34.396915,14.402391,4067634
2010-09-08,34.309582,34.987457,34.197296,34.933392,14.627024,4967590
2010-09-09,34.925076,35.885742,34.762878,35.83168,15.003147,6592535
2010-09-10,35.765141,36.613522,35.648697,36.413902,15.246932,6580038
2010-09-13,36.854729,37.137524,36.314095,36.318253,15.206882,6334045
2010-09-14,36.239239,36.763237,36.218433,36.721649,15.375788,6018372
2010-09-15,36.671745,37.004444,36.551144,36.696697,15.365341,6574465
2010-09-16,36.347363,36.784023,36.280823,36.642635,15.342703,5204381
2010-09-17,36.846413,37.212379,36.276665,36.991959,15.48897,14225428
2010-09-20,36.991959,37.844509,36.888,37.844509,15.845943,6886076
2010-09-21,37.74054,38.177208,37.649048,37.956787,15.892954,7236709
2010-09-22,37.432793,37.586666,36.788189,37.303871,15.619571,6236356
2010-09-23,37.291397,37.536762,36.41806,36.883842,15.443699,4695856
2010-09-24,36.659267,38.397621,36.596889,38.368511,16.065351,6589421
2010-09-27,38.360191,38.830132,38.13562,38.601398,16.162861,4758063
2010-09-28,38.468319,38.792702,37.886097,38.451687,16.100172,5073940
2010-09-29,38.576447,38.967369,38.264542,38.489113,16.115847,4749011
2010-09-30,38.243748,39.582863,38.156414,38.642986,16.180275,6491424
2010-10-01,38.526543,38.975685,37.520126,37.856987,15.851168,6336607
2010-10-04,37.586666,37.586666,36.314095,36.41806,15.248672,7824735
2010-10-05,36.380634,37.328827,36.255871,37.170795,15.563849,5274350
2010-10-06,37.470222,37.590824,36.625999,36.796509,15.407134,6155594
2010-10-07,37.01276,37.832031,36.759079,37.736382,15.800667,5996178
2010-10-08,37.594986,37.936001,37.11673,37.790447,15.823309,4331620
2010-10-11,37.965115,38.509907,37.802921,38.198002,15.993955,3739226
2010-10-12,38.27702,39.699306,37.977589,39.445621,16.51635,8780082
2010-10-13,39.757526,40.098545,39.275116,39.869816,16.693966,6770291
2010-10-14,39.923878,39.95715,39.233528,39.424828,16.507637,4735338
2010-10-15,39.508003,40.032005,39.241844,39.695141,16.620823,6110098
2010-10-18,39.624451,40.011211,39.28759,39.736736,16.638241,3600660
2010-10-19,39.508003,39.757526,38.975685,39.125401,16.382265,4166646
2010-10-20,38.925781,39.836544,38.884193,39.757526,16.64695,3587662
2010-10-21,39.641083,40.859592,39.636925,40.780579,17.07531,5618874
2010-10-22,40.726513,41.175659,40.45203,41.009308,17.171082,4543327
2010-10-25,41.337849,41.62896,41.063374,41.337849,17.308645,4677337
2010-10-26,40.93861,41.225563,40.173401,40.539371,16.974312,5495757
2010-10-27,40.256577,40.84296,39.532955,39.607815,16.584259,5989998
2010-10-28,40.007053,40.797215,38.875877,39.075497,16.36137,11524472
